ATR_14,ATR_20,ATR_30,RSI,SMA_20,SMA_50,SMA_200,MACD,MACD_Signal,Stoch_K,Stoch_D,ADX,Williams_R,CCI,MFI,VWAP,Label
30.54571931093567,29.9202584943579,26.51816196730829,40.441967500489305,1425.5855041503905,1402.2489990234376,1444.7832482910155,-5.38527377880564,-8.341395938770903,22.163615795032282,21.643548152462856,27.128039431655147,-63.92645973199373,-118.66875973033108,27.9751397815768,1379.6933186848958,1
30.28270802645503,29.9202584943579,26.51816196730829,45.13127258369253,1423.288507080078,1402.2489990234376,1444.7832482910155,-5.38527377880564,-8.341395938770903,29.200042799435376,22.551956200117846,27.128039431655147,-51.86389247954979,-52.810056066669425,34.51016689448809,1402.1866861979167,0
29.09119889142753,28.949715689492027,26.51816196730829,45.08998728000632,1423.773504638672,1402.2489990234376,1444.7832482910155,-5.38527377880564,-8.341395938770903,44.07183264793385,31.811830414133837,27.128039431655147,-51.994149844654935,-26.5756883751919,41.21880144224347,1411.0733235677083,0
28.928542415069888,28.82482361899007,26.51816196730829,49.971310477267835,1424.91650390625,1402.2489990234376,1444.7832482910155,-5.38527377880564,-8.341395938770903,52.34955075615841,41.87380873450922,27.128039431655147,-39.093305407320045,-8.517509279005319,41.584615435795584,1416.42333984375,0
27.73693544463525,27.847062222755085,26.51816196730829,49.79087354721618,1425.9625061035156,1402.2489990234376,1444.7832482910155,-5.38527377880564,-8.341395938770903,57.71400967157009,51.37846435855412,27.128039431655147,-35.770515733314745,31.161707479506315,41.32168946976242,1426.9700113932292,0
26.540890355056053,26.856470667992816,26.51816196730829,49.74895565583691,1425.101007080078,1402.2489990234376,1444.7832482910155,-5.38527377880564,-8.341395938770903,63.084390969843525,57.715983799190674,27.128039431655147,-35.88300594983465,25.364780648884498,41.77697632163404,1421.5733235677083,0
25.782633899689117,26.21528805402794,26.51816196730829,55.20911467581641,1424.3070068359375,1402.2489990234376,1444.7832482910155,-5.38527377880564,-8.341395938770903,69.19616498142591,63.331521874279844,27.128039431655147,-20.757983372572873,88.13248064298644,49.02145574836516,1435.9299723307292,0
26.377662445596116,26.669118247479403,26.51816196730829,45.97329034320051,1422.964501953125,1402.2489990234376,1444.7832482910155,-5.602861441427649,-8.341395938770903,67.52979535337553,66.60345043488165,27.128039431655147,-40.76962461746587,50.014280057877826,49.25698905553294,1422.6366780598958,2
25.493239734535567,25.93550191617478,26.51816196730829,47.58435837774874,1422.1934997558594,1402.2489990234376,1444.7832482910155,-5.301053174117442,-8.341395938770903,67.54273664476116,68.0895656598542,27.128039431655147,-35.84418207567776,30.091695478260867,49.84584071314878,1415.1199951171875,0
26.509940163525023,26.723015884972853,26.51816196730829,40.10998079407611,1419.065496826172,1402.2489990234376,1444.7832482910155,-7.374208216975603,-8.341395938770903,54.18524597737709,63.08592599183793,27.732109259652653,-60.83045537472508,-62.5120524059799,50.20910733306943,1394.2799886067708,2
25.530791770365756,25.92702329498158,26.51816196730829,41.056372904918575,1415.3049926757812,1402.2489990234376,1444.7832482910155,-8.689485447244124,-8.341395938770903,48.49394030715016,56.74064097642947,28.25360664894457,-57.843541628146625,-78.50725298261607,50.74854928243964,1388.4666748046875,0
26.006520184251958,26.27991487873048,26.51816196730829,45.07069835675246,1412.6504943847656,1402.2489990234376,1444.7832482910155,-8.654899375228297,-8.341395938770903,45.43653384742229,49.37190671064985,27.57365395289465,-45.01640145486141,-42.85906055113085,50.63610170206534,1395.3400065104167,0
25.447747508177663,25.820808938515572,26.131315906876637,41.45992709110234,1409.238995361328,1402.2489990234376,1444.7832482910155,-9.676293590081741,-8.341395938770903,45.6307394855921,46.52040454672152,26.97834681134513,-60.24783846021564,-52.48113114382737,51.030735751605285,1392.6000162760417,0
25.00359623042226,25.448067033545687,25.813047797122596,41.66640658259927,1406.3734985351562,1402.2489990234376,1444.7832482910155,-10.319197270296854,-8.341395938770903,45.03760633146584,45.36829322149341,26.758854337183536,-59.62294109052543,-77.02928438429319,51.19544520941541,1389.4033203125,0
26.43216528124568,26.540133112681218,26.677281065721715,32.769236848523775,1401.6099975585937,1402.2489990234376,1444.7832482910155,-14.069291154760776,-8.341395938770903,26.968404779251156,39.2122501987697,28.081698817886203,-99.22400611150545,-185.24331740971857,44.31535569850829,1359.9999593098958,2
26.416459404503545,26.521339977944933,26.655489229098148,34.92677242542122,1399.1419982910156,1402.2489990234376,1444.7832482910155,-16.362044619457265,-9.945525674908176,19.72047446410966,30.575495191608884,29.701381963353622,-81.99162940564013,-178.0430575546215,37.63296054545126,1347.3866780598958,0
26.513233791814997,26.59021400835222,26.704167931651785,37.93259541412403,1396.6749938964845,1402.2489990234376,1444.7832482910155,-17.29224944967791,-11.414870429862123,14.784849190666753,20.491242811342524,30.18643366116224,-74.42981691085416,-120.11648890998333,37.272002401500494,1357.7466227213542,0
27.158500939064808,27.084729821973813,27.092678117117217,36.39009782201476,1394.1419982910156,1402.2489990234376,1444.7832482910155,-18.40311607640365,-12.812519559170429,21.371927360208076,18.625750338328164,31.057044457359904,-79.46277160288149,-123.52116059265224,29.171312527831816,1349.3700358072917,0
27.60372699456072,27.43205323759904,27.367710746093078,32.46031703051502,1390.8819946289063,1402.2489990234376,1444.7832482910155,-20.664762150781144,-14.382968077492574,16.585185702480796,17.580654084451876,31.86391084806578,-96.35185437882197,-118.86301273358592,21.826151052582738,1341.5500081380208,2
28.22263848685852,27.917005747948014,27.7535026937501,37.75847419504033,1390.2764953613282,1402.2489990234376,1444.7832482910155,-21.02935430037337,-15.712245322068735,14.472929275293211,17.476680779327364,32.73254807492992,-80.7665861924169,-91.53849320339503,28.60111257084565,1344.6466471354167,0
27.72024598616592,27.55058540121317,27.472928216923393,43.70552494799295,1388.8744995117188,1402.2489990234376,1444.7832482910155,-19.609939943265545,-16.4917842463081,19.1633047022239,16.74047322666597,32.788909292579554,-65.3916453220894,-39.863308018657094,29.076969920859707,1361.36669921875,1
26.91586270596188,26.94755527932422,27.00444563862884,47.46343306148807,1387.3699951171875,1402.2489990234376,1444.7832482910155,-17.255706789749865,-16.644568754996456,36.539436853852145,23.391890277123082,31.80533887586461,-44.22345792393725,12.748366586307672,37.25350496100857,1376.3566487630208,0
26.11268368893331,26.336021633492585,26.52528117376504,48.2127153582771,1386.0019958496093,1402.2489990234376,1444.7832482910155,-15.009556195908544,-16.317566243178874,50.72189723362673,35.47487959656759,30.694130443879835,-38.219205053093134,35.63186122347355,44.96950585803695,1379.5566813151042,0
26.337492973116746,26.49348303024124,26.63920156817381,55.501840633862045,1385.2119995117187,1402.2489990234376,1444.7832482910155,-10.89214709299904,-15.232482413142908,71.8548697236236,53.038734603700824,28.247959653714943,-1.9927278520988523,108.62304532835391,52.30220154988026,1400.6033528645833,1
26.237095317685505,26.408999761090026,26.567550730269485,50.50524128779354,1383.5575012207032,1402.2489990234376,1444.7832482910155,-8.969253413466731,-13.979836613207674,78.98231681295266,67.18636125673432,26.02057077083262,-22.84111665595002,85.47962610313772,51.933284784081,1395.2566731770833,2
27.944213628506045,27.68289160542837,27.54184457408071,42.325730250019696,1380.1265014648438,1402.2489990234376,1444.7832482910155,-10.205174158498039,-13.224904122265748,70.25603309453223,73.69773987703616,25.57231230689899,-64.39805620835443,-2.2916952990587123,44.10463457190533,1368.2733154296875,2
27.886873355412373,27.654417777673196,27.52600648060728,45.29052352995153,1376.3755004882812,1402.2489990234376,1444.7832482910155,-10.17331871325132,-12.614587040462862,53.75831962929875,67.6655565122612,25.29578190362624,-51.485868247799296,-18.528558163594276,43.6531104931629,1362.3699951171875,0
29.07274417629486,28.55364210211831,28.218794341093776,53.431795663723705,1375.8744995117188,1402.2489990234376,1444.7832482910155,-7.241201195136227,-11.539909871397537,57.802100463376554,60.605484395735836,23.52062580124975,-10.70977415371659,89.02358950348648,50.61461702264829,1387.1299641927083,1
28.506589569424904,28.16014653598621,27.93310518999535,51.85942145471175,1374.7864990234375,1402.2489990234376,1444.7832482910155,-5.389528092626506,-10.309833515643332,72.33294116248001,61.297787085051766,22.02226676001729,-20.805534111044054,117.16811425249311,57.51768658745174,1400.199951171875,0
28.87741217114766,28.45475965521989,28.166114697220138,49.16454526317421,1374.6114990234375,1402.2489990234376,1444.7832482910155,-4.790754352603244,-9.206017683035315,78.24175364848763,69.45893175811473,21.151112485446024,-33.759430789776424,41.02194878293722,57.29666173400932,1382.2833251953125,0
29.400007813960062,28.86527091307634,28.488463181525475,43.91265823045648,1373.072003173828,1402.2489990234376,1444.7832482910155,-6.219054591266058,-8.608625064681464,61.33050495955158,70.63506659017307,20.566315976858544,-61.443520220524775,-7.189734426224199,50.7818007032864,1371.1500244140625,2
30.24946724299093,29.522584332206552,28.999295564261523,51.443509342943116,1372.5765014648437,1400.9873999023437,1444.7832482910155,-4.6355406901398055,-7.814008189773133,60.22557938159705,66.59927932987875,19.885815843264368,-24.12031084490761,32.72243050268716,58.52569690214612,1382.3733317057292,1
32.88686729025298,31.50808877940178,30.51212612409961,62.38062854062786,1376.1164978027343,1402.1683984375,1444.7832482910155,1.9492093243945874,-5.861364686939589,71.4787229781892,64.34493577311261,19.823475781789128,0.0,230.14101627186588,66.03467206467815,1436.3633219401042,1
32.2390708371386,31.10520761650334,30.250508399451462,63.18836008437574,1379.9269958496093,1403.4155981445313,1444.7832482910155,7.5646207679822055,-3.1761675959552296,88.68037449311937,73.46155895096854,20.283857165160704,-9.838565675734234,240.43909153654585,66.78476448375818,1465.0399576822917,0
31.479180315890318,30.607624242800814,29.913228373719804,61.33520016963753,1385.4539978027344,1404.47919921875,1444.7832482910155,11.252542764979353,-0.2904255237683131,91.44162738051655,83.8669082839417,20.491477522010168,-15.83655218271609,164.3673999930511,60.54962109598496,1458.4733479817708,0
32.67102733590894,31.52791917231716,30.625659030467766,66.37908755285322,1392.538995361328,1405.5271997070313,1444.7832482910155,16.984417707078364,3.1645431224010228,91.43030155758503,90.51743447707365,21.301555533783965,-0.033977468794599286,156.13232666306396,60.24304792669141,1477.9500325520833,1
31.58683410609384,30.795410718774804,30.117767257318107,67.21636946351347,1399.5364990234375,1406.3880004882812,1444.7832482910155,21.821706838485625,6.8959758656179435,93.77584589453936,92.21592494421365,22.31381069545942,-2.8019326648712317,146.31059699886194,60.167468354507726,1497.6833089192708,0
32.20538120487455,31.289061120476543,30.509524512462878,70.35331100105972,1408.2324951171875,1408.163798828125,1444.7832482910155,27.49363444541723,11.0155075815778,98.13115737120069,94.4457682744417,23.83164282773311,-2.7706177527320963,138.25628974344895,60.21110868539237,1517.413330078125,1
32.48335422516931,31.54009918284543,30.725089177824817,70.36588541091906,1417.9374938964843,1410.067998046875,1444.7832482910155,31.63290835985663,15.138987737233567,94.03581100347564,95.31427142307189,25.60603022132083,-12.320016571969694,128.89177684990733,66.73113145478837,1532.3866373697917,0
31.30206146054913,30.730256487231397,30.160956404191676,69.32936460061246,1426.7279907226562,1411.5515966796875,1444.7832482910155,34.2282627092161,18.956842731630072,90.28130213166504,94.14942350211379,27.243953074306507,-14.065459280303028,102.97082007969705,67.97729325257198,1525.6499837239583,0
30.503985721755498,30.180588764156898,29.779666401238064,64.72858321869897,1433.7934875488281,1412.4031958007813,1444.7832482910155,34.5848702833423,22.082448241972518,83.52326532866407,89.28012615460159,28.169439647632345,-23.044728161735062,78.33402803495554,68.54194571072748,1514.0599772135417,0
30.033906089036392,29.856634833481817,29.558019672965717,64.85161533581935,1440.259991455078,1413.4707958984375,1444.7832482910155,34.53315716511224,24.572590026600466,80.0828041586916,84.6291238730069,28.542155878568728,-22.641400081887063,64.09642324224639,61.49240075123481,1509.1399739583333,0
30.95219188618025,30.530809216186416,30.06139919521148,59.06616474385247,1445.5679931640625,1414.1111962890625,1444.7832482910155,32.45579804095314,26.149231629471004,73.71861385262446,79.10822777999338,27.8419874843228,-33.15803019850448,36.05698809415366,53.966606569710564,1493.3100179036458,2
31.27530431051546,30.786398323174918,30.265272667980526,61.004812919854544,1450.0384887695313,1415.171396484375,1444.7832482910155,31.308734188402923,27.181132141257386,72.16153397617381,75.32098399582996,27.26644461213016,-27.715967791087024,40.416560620320965,60.901660254310485,1500.92333984375,0
30.478879352401638,30.236871623748954,29.885945284746565,62.33653379722446,1455.7729858398438,1416.4635961914062,1444.7832482910155,30.64275958427561,27.873457629861033,71.72758653138474,72.53591145339433,26.734164473383192,-23.94324241625427,29.80289897823737,60.81617251017881,1500.0399576822917,0
36.21176266820533,34.382588343492394,32.902241418289634,59.034270346341366,1462.7284851074219,1418.3275952148438,1444.7832482910155,28.87514197449036,28.0737944987869,70.72202009877599,71.53704686877819,25.854660639475707,-36.17472949633075,-44.17141723882461,52.06093947076749,1479.1966552734375,0
35.65642934418772,34.07758623170033,32.73728842018319,56.90837938437513,1468.7619873046874,1419.87439453125,1444.7832482910155,26.574073597189454,27.77385031846741,63.96086686655676,68.80349116557251,25.04080490997798,-47.99942748774466,-25.9627086865744,51.07959427995272,1490.6566975911458,0
34.84559366382774,33.57622891858241,32.42580273681143,59.8628935386855,1473.7444885253906,1421.81939453125,1444.7832482910155,25.58281741924361,27.33564373862265,59.35460973468881,64.67916556667386,24.08552167322161,-37.76201381185816,1.6930192292429729,50.25204994698835,1500.1566569010417,0
33.58641597141712,32.73743600442353,31.865099357744768,62.81310614409705,1479.8084899902344,1424.1751928710937,1444.7832482910155,25.71202982615364,27.01092095612885,62.492038501449166,61.93583836756491,22.92898569248504,-26.762443196049666,44.558522217369706,56.159563010079474,1512.1233317057292,0
32.88570172761655,32.27853686439213,31.567961883080272,59.10688423805363,1485.85048828125,1427.06119140625,1444.7832482910155,24.571758835952323,26.523088532093546,66.66663684832002,62.837761694819335,21.524881722623412,-35.475632447132064,32.78896695818035,49.86686350247006,1511.6666259765625,0
32.39232806891472,31.95625334637301,31.363300262218438,57.909202457129105,1492.9224853515625,1429.1837915039061,1444.7832482910155,23.089646525609396,25.83640013079672,66.48343292661109,65.21403609212676,20.795317162159535,-38.31162557698501,-36.258236472266226,43.0010975822582,1500.0566813151042,0
33.14924187880618,32.52050130202387,31.78847712021347,48.72689534307476,1496.6739868164063,1430.341591796875,1444.7832482910155,18.999340873339406,24.468988279305258,54.470157798690366,62.54007585787383,20.752415154519102,-62.802268579811795,-127.2913851771617,35.50979463598037,1480.8000081380208,2
33.51045909067516,32.81109375409878,32.02262247718507,42.885049397796635,1495.7759887695313,1430.9693920898437,1444.7832482910155,13.451442369354027,22.265479097315012,39.7572705932857,53.570287106195714,21.413530534444646,-79.61429406334605,-228.02301030330614,28.469900952543735,1452.4566650390625,2
38.3623643344368,36.313221279349754,34.545204610592556,30.489290779348632,1490.3804931640625,1429.6011938476563,1444.7832482910155,2.2546432500209903,18.263311927856208,22.237686493911223,38.82170496196243,23.687242659744435,-90.87037787510846,-320.1053850271674,27.981387890316572,1378.8233642578125,2
39.55826007848263,37.271729995944526,35.29079492933025,40.40635440577345,1487.6209899902344,1429.1425927734374,1444.7832482910155,-2.963310060710455,14.017987530142877,20.850733795223313,27.61523029414008,25.794546713908687,-66.96312667587551,-201.56023133711622,34.985305317736454,1383.1566569010417,1
39.862499694071886,37.60564186138954,35.59955751799912,47.61091457588572,1485.007989501953,1429.4899926757812,1444.7832482910155,-3.8132322537003347,10.451743573374234,32.198105671326346,25.095508653486963,26.288967138662763,-45.57217843503697,-85.2418822688821,41.923408672883106,1427.010009765625,1
38.684201191450846,36.881398288287436,35.15927017655586,45.52457197464129,1481.3494873046875,1429.2049926757813,1444.7832482910155,-5.563648448041249,7.248665169091138,44.787605969502444,32.612148478684034,26.545020505268774,-53.10187698058015,-61.215618034874275,48.92690404335815,1433.1399739583333,0
36.87241614689104,35.68354168699816,34.374633167663205,46.78034060405767,1476.7089904785157,1429.6615942382812,1444.7832482910155,-6.307659689035745,4.537400197465762,50.66298312613417,42.54956492232099,26.823381979462965,-49.33699520598034,-55.1952401557319,41.8014630613292,1430.7033284505208,0
36.19427697160412,35.2617412887514,34.12406195587345,46.02402084972468,1471.8289916992187,1429.9221948242186,1444.7832482910155,-7.192029935257096,2.19151417092119,48.577319140868326,48.00930274550165,27.364406600315526,-51.82917039083448,-57.43514917314396,42.370732705296874,1423.8433430989583,0
37.02654521450677,35.90085262546903,34.61515582133747,54.14147793165779,1469.507989501953,1431.72859375,1444.7832482910155,-4.007400101748544,0.9517313163872431,57.447154735787215,52.22915233426324,26.42347710197362,-26.49237019582351,9.715357048707167,51.174456859136654,1461.6566569010417,1
36.23380220732386,35.39501424075279,34.30537176788295,51.27060998666388,1467.1709899902344,1433.1495947265626,1444.7832482910155,-2.778898187761797,0.20560541555743506,62.142108826954846,56.055527567870136,25.39249320760029,-35.25213293247745,23.13669113818209,50.73254931091782,1466.969970703125,0
36.102459712292905,35.34442311451223,34.30874687973469,51.92646482283965,1464.9909912109374,1434.4069946289062,1444.7832482910155,-1.4712197746462152,-0.12975962248329498,68.36538555293735,62.65154970522647,24.943333137002007,-33.15934021288698,10.037914573814023,43.25986769772033,1456.3133544921875,0
35.34111419941628,34.842830706861896,33.99391428421717,49.639837453265216,1463.2164916992188,1435.7021948242189,1444.7832482910155,-1.4262718654069886,-0.3890620710680337,63.92604750683892,64.81118062891038,24.382001379110644,-39.8103843341188,23.740838266674768,43.49555740025543,1458.0666910807292,0
34.89285969999058,34.55032717239717,33.819280893318314,52.49340485527068,1461.6999938964843,1437.3019946289062,1444.7832482910155,-0.11281243920711859,-0.3338121446958507,67.1127364628689,66.4680565075484,23.595962799912417,-25.692066064387507,56.93263534458871,49.93194076627481,1467.3966878255208,0
34.043704756016005,33.9660388321994,33.43669352636517,48.39414825582514,1458.715997314453,1439.30599609375,1444.7832482910155,-0.8342549300568862,-0.43390070176805784,65.8308777061326,65.62322055861347,23.05377157178595,-37.004916483095904,33.886900166519524,49.90174206082972,1453.2533365885417,2
35.03755383634962,34.67375974992185,33.94953808389901,43.23046444107329,1454.7344970703125,1440.5645947265625,1444.7832482910155,-3.8780767038665545,-1.1227359021877572,63.34697557006226,65.43019657968792,23.599224036775468,-47.262090742329775,-48.79681148804318,50.699469286846345,1419.9166666666667,2
33.67880635141123,33.73052028078041,33.31746502519481,42.36730020477344,1450.8444946289062,1441.5421948242188,1444.7832482910155,-6.6597846847630535,-2.2301456587028166,54.872764916223986,61.35020606413962,24.105324005914582,-51.11469802590233,-63.30858676881019,51.17036864102177,1411.8332926432292,0
33.48356365355456,33.589789411374575,33.23403196963714,47.10969059393157,1447.4089965820312,1443.1261938476562,1444.7832482910155,-6.923741708644684,-3.16886486869119,54.91663033219132,57.71212360615919,24.004899417194004,-36.873320235193916,-40.85839094172877,58.471941415955214,1424.5799967447917,1
32.20270483019293,32.67879092295006,32.61304196925409,45.62636383529499,1442.8,1444.9423950195312,1444.7832482910155,-7.726511284094386,-4.080394151771829,47.65880484448723,52.48273336430085,23.911710139344546,-69.03556720544205,-57.726133208106496,57.31258656672859,1424.61669921875,0
31.932832644666302,32.46400068371045,32.46617403747918,43.52755048559617,1438.1840026855468,1446.2241943359375,1444.7832482910155,-9.227070852256247,-5.109729491868713,36.79447444600456,46.45663654089437,24.193984221623012,-83.70768922135034,-87.83071227678748,49.99906363653113,1414.7566731770833,0
32.29526838551157,32.693186196830084,32.62507770966484,38.871186082705144,1432.3070068359375,1446.5567944335937,1444.7832482910155,-12.618138204974912,-6.611411234489953,18.198147534290836,34.21714227492755,25.034340400318776,-92.66230097033508,-145.04535563761502,42.59710092228649,1390.1100260416667,2
31.9315706951865,32.41628685215557,32.43561110273459,44.32997650856614,1429.3390075683594,1447.1291967773439,1444.7832482910155,-13.156003435004322,-7.9203296745928276,17.97873120457253,24.323784394955975,25.81425524473881,-69.69381619459696,-97.20202186392089,49.43503989186488,1400.3733723958333,1
31.244216300801074,31.90668262920753,32.082264383942324,47.03514688808337,1428.361505126953,1447.9131958007813,1444.7832482910155,-12.378486793673801,-8.811961098409022,26.716166702714037,20.9643484805258,25.68120559889335,-57.495382726925804,-39.9317014495216,55.83521917847252,1419.6333414713545,0
31.573559401437986,32.10562266751186,32.213663089713194,52.91838844548896,1433.1515014648437,1448.7769946289063,1444.7832482910155,-9.12341070497223,-8.874251019721664,48.14782521059408,30.947574372626878,24.70554480707617,-28.36732544669498,26.114915005120043,55.05106865437752,1440.430013020833,1
30.72029657086137,31.47701288979713,31.77583280502671,55.250552441646555,1436.3815063476563,1450.2721948242188,1444.7832482910155,-5.377880587823711,-8.174976933342073,66.53124812837592,47.13174668056134,23.180637826423172,-14.543547441251437,97.01801157903547,54.885738555190294,1462.4000244140625,0
30.26627534159081,31.118776718733784,31.518335340925177,51.58174215484958,1436.6910095214844,1452.1157958984375,1444.7832482910155,-3.837104012312011,-7.30740234913606,75.13263201534517,63.270568451438386,22.043622583236544,-31.691231066018045,65.79486695233662,56.16219391266973,1451.8367106119792,2
29.635994556561815,30.631614054802903,31.168768687714838,49.525486875476155,1437.1780090332031,1453.52599609375,1444.7832482910155,-3.4310085326039825,-6.532123585829645,70.70603091101539,70.78997035157882,21.145196021167866,-41.647128759684314,46.24137672227056,49.05753568255097,1443.9466552734375,0
30.053046342003203,30.875303228907256,31.31789822377171,44.114055091925024,1435.7985046386718,1453.6311962890625,1444.7832482910155,-5.487646659064012,-6.323228200476519,53.35146325581311,66.39670872739121,21.274967007405564,-66.60725040685828,-44.606722002285764,41.69848959184176,1415.299967447917,2
30.894183175922002,31.426346668443262,31.681538571557812,43.0706166594528,1434.34150390625,1453.7441967773439,1444.7832482910155,-7.533414041585729,-6.565265368698362,41.07004659144616,55.04251358609155,22.121899324917187,-68.53548105911888,-119.20832506371892,42.31211575412319,1393.3333333333333,0
30.854568440315525,31.371668932258572,31.635146204698593,38.808542961092925,1429.1625061035156,1453.5489965820314,1444.7832482910155,-11.193049266289336,-7.490822148216557,23.30100245368604,39.24083743364844,22.90810514160593,-94.95426117296468,-130.38109216516517,42.808778402430406,1383.6866861979167,2
31.555415243762862,31.838999663312933,31.946843321661074,44.368469427756104,1426.0655090332032,1454.3469970703125,1444.7832482910155,-11.923264971088884,-8.377310712791022,23.74574617329358,29.372265072808588,23.896572253274915,-65.27301924803565,-101.47841424771632,51.13615879196633,1387.2966715494792,1
31.996007054489983,32.13479950692099,32.145992929250205,41.5398090162767,1421.8955078125,1454.1345971679686,1444.7832482910155,-13.757900524501792,-9.453428675133177,19.48757433951395,22.178107655497854,24.37792325712425,-81.30999656045778,-82.30284159355786,51.736123155921305,1389.0333658854167,2
